n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0494015216827392,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0478794574737548,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0520126819610595,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0602366924285888,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0563874244689941,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0517070293426513,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0495498180389404,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0524513721466064,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0480337142944335,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0520081520080566,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0610074996948242,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0749151706695556,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
