n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.06712007522583,0.6043,2058.8697,0.5737,0.6108,0.2704,0.6072,0.4979,0.499,0.3389,0.9461,0.499,0.5408,kmeans+dt,longsquare_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0634372234344482,0.6043,2058.8697,0.5737,0.6108,0.2704,0.6072,0.4979,0.499,0.3389,0.9461,0.499,0.5408,kmeans+dt,longsquare_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0615794658660888,0.6043,2058.8697,0.5737,0.6108,0.2704,0.6072,0.4979,0.499,0.3389,0.9461,0.499,0.5408,kmeans+dt,longsquare_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0367858409881591,0.6043,2058.8697,0.5737,0.6108,0.2704,0.6072,0.4979,0.499,0.3389,0.9461,0.499,0.5408,kmeans+dt,longsquare_y.zip-2_True_k
2,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0643966197967529,0.6043,2058.8697,0.5737,0.6108,0.2704,0.6072,0.4979,0.499,0.3389,0.9461,0.499,0.5408,kmeans+dt,longsquare_y.zip-2_True_k
2,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0765378475189209,0.6043,2058.8697,0.5737,0.6108,0.2704,0.6072,0.4979,0.499,0.3389,0.9461,0.499,0.5408,kmeans+dt,longsquare_y.zip-2_True_k
2,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0727269649505615,0.6043,2058.8697,0.5737,0.6108,0.2704,0.6072,0.4979,0.499,0.3389,0.9461,0.499,0.5408,kmeans+dt,longsquare_y.zip-2_True_k
2,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0717222690582275,0.6043,2058.8697,0.5737,0.6108,0.2704,0.6072,0.4979,0.499,0.3389,0.9461,0.499,0.5408,kmeans+dt,longsquare_y.zip-2_True_k
2,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0753459930419921,0.6043,2058.8697,0.5737,0.6108,0.2704,0.6072,0.4979,0.499,0.3389,0.9461,0.499,0.5408,kmeans+dt,longsquare_y.zip-2_True_k
2,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.063594102859497,0.6043,2058.8697,0.5737,0.6108,0.2704,0.6072,0.4979,0.499,0.3389,0.9461,0.499,0.5408,kmeans+dt,longsquare_y.zip-2_True_k
2,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0713560581207275,0.6043,2058.8697,0.5737,0.6108,0.2704,0.6072,0.4979,0.499,0.3389,0.9461,0.499,0.5408,kmeans+dt,longsquare_y.zip-2_True_k
2,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0653200149536132,0.6043,2058.8697,0.5737,0.6108,0.2704,0.6072,0.4979,0.499,0.3389,0.9461,0.499,0.5408,kmeans+dt,longsquare_y.zip-2_True_k
