n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0802524089813232,0.7082,5535.9105,0.4114,0.8201,0.5799,0.9815,0.7433,0.7442,0.7947,0.6997,0.7442,0.7106,kmeans+dt,2d-4c_y.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0806577205657959,0.7082,5535.9105,0.4114,0.8201,0.5799,0.9815,0.7433,0.7442,0.7947,0.6997,0.7442,0.7106,kmeans+dt,2d-4c_y.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0790145397186279,0.7082,5535.9105,0.4114,0.8201,0.5799,0.9815,0.7433,0.7442,0.7947,0.6997,0.7442,0.7106,kmeans+dt,2d-4c_y.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0831952095031738,0.7082,5535.9105,0.4114,0.8201,0.5799,0.9815,0.7433,0.7442,0.7947,0.6997,0.7442,0.7106,kmeans+dt,2d-4c_y.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.080482006072998,0.7082,5535.9105,0.4114,0.8201,0.5799,0.9815,0.7433,0.7442,0.7947,0.6997,0.7442,0.7106,kmeans+dt,2d-4c_y.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0821974277496337,0.7082,5535.9105,0.4114,0.8201,0.5799,0.9815,0.7433,0.7442,0.7947,0.6997,0.7442,0.7106,kmeans+dt,2d-4c_y.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0817382335662841,0.7082,5535.9105,0.4114,0.8201,0.5799,0.9815,0.7433,0.7442,0.7947,0.6997,0.7442,0.7106,kmeans+dt,2d-4c_y.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0881905555725097,0.7082,5535.9105,0.4114,0.8201,0.5799,0.9815,0.7433,0.7442,0.7947,0.6997,0.7442,0.7106,kmeans+dt,2d-4c_y.zip-10_True_k
10,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.068699836730957,0.7082,5535.9105,0.4114,0.8201,0.5799,0.9815,0.7433,0.7442,0.7947,0.6997,0.7442,0.7106,kmeans+dt,2d-4c_y.zip-10_True_k
10,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0809171199798584,0.7082,5535.9105,0.4114,0.8201,0.5799,0.9815,0.7433,0.7442,0.7947,0.6997,0.7442,0.7106,kmeans+dt,2d-4c_y.zip-10_True_k
10,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0758218765258789,0.7082,5535.9105,0.4114,0.8201,0.5799,0.9815,0.7433,0.7442,0.7947,0.6997,0.7442,0.7106,kmeans+dt,2d-4c_y.zip-10_True_k
10,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.08095383644104,0.7082,5535.9105,0.4114,0.8201,0.5799,0.9815,0.7433,0.7442,0.7947,0.6997,0.7442,0.7106,kmeans+dt,2d-4c_y.zip-10_True_k
